secondaryImgUrls/0,secondaryImgUrls/1,ownerPhone,ownerAddress,kind,ownerEmail,description,ownerFacebook,primaryImgUrl,price/electric,price/room,price/water,price/others,isAvailable,roomId,area,ownerName,ownerId,roomName,coordinate,location,secondaryImgUrls/2,secondaryImgUrls/3
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/rQPZSWKNWgFGb5t7WxTm/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/rQPZSWKNWgFGb5t7WxTm/2.png,+1-362-445-0207x97854,"93986 Madison Lights Suite 407
Heathermouth, ME 29460",Standard Room,qwilliams@example.com,139 Nguyễn Thượng Hiền P6 Bình Thạnh.Giá 4tr9.Nước 100k.Điện 3k8.Dv 150k.Giờ giấc tự do.Chìa khoá riêng.Wc riêng.Lầu 1.Ban công thoáng.Trống sẵn vào ngay.LH: 0708 781 ***,alicia30,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/rQPZSWKNWgFGb5t7WxTm/0.png,2000,4900000,11000,20000,true,rQPZSWKNWgFGb5t7WxTm,25,Gabriel Nguyen,4LjJ4UqeJp6p8oA8Ziib,A056,"https://www.google.com/maps/embed/v1/place?q=10.8081516,106.6841423&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","139, Đường Nguyễn Thượng Hiền, Phường 6, Bình Thạnh, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/rQPZSWKNWgFGb5t7WxTm/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/rQPZSWKNWgFGb5t7WxTm/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/s8JgUAuPWgNG4zQUNeGU/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/s8JgUAuPWgNG4zQUNeGU/2.png,613-577-9715x58235,"2092 Ellis Loaf Apt. 364
Pierceborough, AL 82640",Standard Room,yyoung@example.net,"Cho thuê căn hộ tiện nghi ngay gần sân bay Tân Bình, ngã tư Bảy Hiền.- Nhà mới, sạch sẽ, thoáng mát y hình.- Nhà 2 giếng trời, chiếu sáng tự nhiên.- Đặc biệt an ninh, thông thoáng chiếu sáng tự nhiên, đảm bảo PCCC thoát hiểm an toàn.- Phòng có sẵn: Máy lạnh, máy nước nóng, tủ bếp, tủ quần áo, bàn làm việc, giường ngủ nệm 1m8.- Đóng tiền đầu tháng từ ngày 1 - 7.- Cọc: 1 tháng.- Điện: 4k, wifi 150k/phòng, nước 100k/người, Phí dịch vụ (tiền rác free).- Diện tích 30m².- Xe máy free 1 chiếc (chiếc thứ 2 gửi gần nhà 100k/tháng).Chính chủ không có thời gian, mọi thông tin đã có đầy đủ và đúng như hình. Chuyển vào ở luôn giảm ngay 300k.",parrishtanya,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/s8JgUAuPWgNG4zQUNeGU/0.png,2000,4500000,4000,20000,true,s8JgUAuPWgNG4zQUNeGU,30,Justin Daniel,YlUO18tkLigZrs5kDzuI,A018,"https://www.google.com/maps/embed/v1/place?q=10.8043245456443,106.658765178907&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Số 99 Nguyễn Thái Bình, Phường 4, Tân Bình, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/s8JgUAuPWgNG4zQUNeGU/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/s8JgUAuPWgNG4zQUNeGU/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/sa6P3ZiFd5t1Wu7RNXOH/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/sa6P3ZiFd5t1Wu7RNXOH/2.png,(262)836-0420,"PSC 0887, Box 5678
APO AE 09786",Standard Room,roblesjenna@example.com,"Hifriendz cho ra các dự án siêu hot với giá hssv chỉ từ 3 triệu.Địa chỉ: Kinh Dương Vương - An Dương Vương - đường số 1 - Quận 6 - Quận Bình Tân Ngay công viên Phú Lâm.Full nội thất: Máy lạnh, gác, bếp, tủ quần áo.Khu vực rộng rãi, an ninh.Camera 24/7.Cửa khoá vân tay.Giờ giấc tự do.Gọi cho em để mình được hỗ trợ xem phòng ngay nhé.Nhấn để hiện số: 0774 876 ***",christineturner,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/sa6P3ZiFd5t1Wu7RNXOH/0.png,2000,3000000,11000,20000,true,sa6P3ZiFd5t1Wu7RNXOH,30,David Elliott,wF9F7PIDLbUzFlrsUSAE,A060,"https://www.google.com/maps/embed/v1/place?q=10.7496203,106.6287781&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường An Dương Vương, Phường 12, Quận 6, Hồ Chí Minh",,
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/sqPzwUiSvMMX3lLmd2B2/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/sqPzwUiSvMMX3lLmd2B2/2.png,001-618-447-9529x501,"5518 Kristin Rest
Lake Amy, SD 73178",Standard Room,hestermichael@example.net,"Phòng tại 33B Hà Bá Tường (cách ngã ba Trường Chinh - Đồng Đen 300m, mặt sau của đường Đồng Đen): Gần ngã tư Bảy Hiền, sân bay, giáp Q10, Q. Phú Nhuận, sân bay...Hiện nay có 2 loại phòng:1/ Loại 1: Giá phòng 3 triệu - 1/7 nhận phòng.2/ Loại 2: Giá phòng 3 triệu nhưng đang có 1 nam thanh niên 40t người miền nam đang ở để trông coi nhà trọ, nên cần tìm thêm 1 - 2 nam ở ghép để chia tiền phòng - ( 10/6 nhận phòng )- Nếu phòng chỉ ở 2 người thì giá 1.5 triệu/người.- Nếu phòng ở 3 người thì giá 1 triệu/người.Cả 2 loại: Trong phòng có: Máy lạnh, quạt treo tường, tủ áo, bếp, WC, kệ dép, kệ chén.. Các loại, chân bình nước.. Bồn cầu liền khối. Nhà mới.* Lưu ý:- Không chung chủ, tuyệt đối an ninh, sạch sẽ.- Điện 3.500/ký, nước máy giá nhà nước khoảng 30k/người/tháng.- Miễn phí: Tiền gửi xe, wifi, cáp tivi, rác.- Cọc 1 tháng.Chỉ nhận người thuê đàng hoàng - lịch sự, thuê lâu dài.* Xem phòng 24/24, tới trước nhà gọi số ĐT trên sẽ có BV mở cửa: 0902 666 *** ( KO NHẮN ZALO NHÉ )",james45,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/sqPzwUiSvMMX3lLmd2B2/0.png,2000,1500000,8000,20000,true,sqPzwUiSvMMX3lLmd2B2,25,Michael Cordova,R7wTLnuE0fLc5LfztD5P,A086,"https://www.google.com/maps/embed/v1/place?q=10.7952704,106.645765&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","33B, Đường Hà Bá Tường, Phường 12, Tân Bình, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/sqPzwUiSvMMX3lLmd2B2/3.png,
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/t1pycrNs36UteM5AUtLG/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/t1pycrNs36UteM5AUtLG/2.png,993.300.1466,"821 Dana Club
Hunterland, FL 80991",Loft Room,jennifer13@example.org,"Duplex với thiết kế sang trọng full NT ngay Nguyễn Văn Linh, Quận 7.Địa chỉ: Nguyễn Văn Linh, Bình Thuận, Quận 7.Gần chợ, cửa hàng tiện lợi, ĐH RMIT, ĐH Tôn Đức Thắng.Thuận tiện qua các quận 1,4, Cresent Mall, LotteMart, BigC.Thiết kế hiện đại, sang trọng.Full nội thất cao cấp.Có hồ bơi sân thượng, nhà hàng quán ăn, cafe ngay sảnh toà nhà.Thang máy, hầm giữ xe.An ninh 24/7.Liên hệ: 0838 888 *** Zalo, Imess Để được tư vấn và xem phòng.",garzaemily,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/t1pycrNs36UteM5AUtLG/0.png,2000,7000000,4000,20000,true,t1pycrNs36UteM5AUtLG,45,Michael Diaz,VoEsgBc7Ch1MCduZdvcb,A107,"https://www.google.com/maps/embed/v1/place?q=10.7432337,106.7217742&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường Nguyễn Văn Linh, Phường Bình Thuận, Quận 7, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/t1pycrNs36UteM5AUtLG/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/t1pycrNs36UteM5AUtLG/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/t8wI7QAD1RSmc54UPRq1/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/t8wI7QAD1RSmc54UPRq1/2.png,2047714605,"02213 Joshua Keys Apt. 778
South Michelle, MH 04357",Standard Room,jessica49@example.net,"Nhà mới 100%. Thoáng mát, sạch sẽ, wifi, tủ, MNNL, bếp, kho, camera an ninh.Ngay Hàng Xanh. Đi bộ 2 phút đến ĐH Hutech, GTVT, Ngoại Thương. Đi làm Q1 - Q2 - Q3 - Chợ Bà Chiểu.Diện tích: 15m² (Máy giặt, WC riêng).Thoáng mát, sạch sẽ, tiện nghi, an ninh:+ Thoáng: Phòng cao, cửa sổ mát mẻ, yên tĩnh.+ Sạch sẽ: Gạch men quanh tường, bếp tiện nghi, kho RỘNG, móc đồ tinh tế.+ Toilet riêng: Bồn cầu, MNNL, vòi sen, gương, móc treo đồ, bồn rửa lavabo.+ An ninh: Hệ thống chống trộm, camera an ninh 24/24, có hầm để xe.+ 5 phút đi chợ, siêu thị, ngân hàng, trạm xe buýt.Dịch vụ cạnh tranh:+ Điện riêng, rẻ (kiểm định Nhà nước): 3.500 đ/KWh.+ Nước lọc tiêu chuẩn Châu Âu: 100.000 đ/người.+ Internet gói Fiber Business (50mb/s): 100.000 đ (FREE).+ Hết mùi hôi do nấu ăn. Bếp (FREE).+ Đội ngũ bảo trì, sửa chữa nhanh chóng, thân thiện (FREE).Giá thuê: 3 đến 3,3 triệu đồng.Giá cọc: 1 tháng (hoàn trả 100% cọc khi kết thúc hợp đồng).Trả phòng: CHỈ cần báo trước 30 NGÀY. Không ép ở 6 tháng.Gọi ngay, hoặc ZALO: 0987 719 *** - Thiên Lý.Địa chỉ: Hẻm 59 Đinh Bộ Lĩnh - P. 26 - Q. Bình Thạnh.",zeaton,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/t8wI7QAD1RSmc54UPRq1/0.png,2000,3000000,6000,20000,true,t8wI7QAD1RSmc54UPRq1,15,Christopher Wood,YJBctLAuGYkzPMTnWd85,A031,"https://www.google.com/maps/embed/v1/place?q=10.81159,106.7091136&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường Đinh Bộ Lĩnh, Phường 26, Bình Thạnh, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/t8wI7QAD1RSmc54UPRq1/3.png,
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/tF53XYMNMd4QJxtMsF2h/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/tF53XYMNMd4QJxtMsF2h/2.png,816-317-7755,"4562 Karen Islands Suite 098
Aguilarview, KS 68813",Standard Room,ljames@example.org,"- Vị trí tòa nhà nằm ở mặt tiền đường Nguyễn Đức Thuận, trong khu Cộng Hòa - Hoàng Hoa Thám, gần ETown, trường học, siêu thị, bệnh viện..., giao thông thuận lợi, tòa nhà cao 7 tầng, gồm nhiều căn hộ độc lập, có hầm để xe rộng rãi, sử dụng hệ thống giữ xe thông minh bằng thẻ từ, bảo vệ 24/24, thang máy Nhật, internet cáp quang tốc độ cao, truyền hình cáp chất lượng cao, tòa nhà có trang bị hệ thống camera an ninh, hệ thống báo cháy và hệ thống chữa cháy tự động trang bị đến từng căn hộ (an toàn tuyệt đối).- Đặc điểm từng căn hộ:+ Diện tích: 22m² - 35m².+ Mỗi căn có 1 bình nước nóng mặt trời riêng, WC riêng, nước máy có đồng hồ riêng.+ Bàn bếp, kệ bếp, tủ bếp, bồn rửa chén, balcon phơi đồ riêng.+ Mỗi căn có 2 cửa sổ thoáng mát (có rèm che).+ Vật liệu hoàn thiện cao cấp: Sơn nước cao cấp, gạch nền bóng kiếng 600x600, cầu thang ốp đá Granite, thiết bị WC Inax của Nhật...+ Giá 2,7 triệu/tháng - 3.5 triệu/tháng.+ Miễn phí: Thang máy, internet, truyền hình cáp, chi phí quét dọn hành lang, đổ rác.- Địa chỉ: 7A Nguyễn Đức Thuận, P. 13, Q. Tân Bình, TP. HCM.- Liên hệ: 0913 622 *** - A. Kết.",cporter,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/tF53XYMNMd4QJxtMsF2h/0.png,3000,2700000,11000,20000,true,tF53XYMNMd4QJxtMsF2h,35,Amber Anderson,YMZtbfgP9KMo5PBzTG1J,A036,"https://www.google.com/maps/embed/v1/place?q=10.8064784,106.6406718&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","7A, Đường Nguyễn Đức Thuận, Phường 13, Tân Bình, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/tF53XYMNMd4QJxtMsF2h/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/tF53XYMNMd4QJxtMsF2h/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/txDz7IbKccW2ZXYMsg5k/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/txDz7IbKccW2ZXYMsg5k/2.png,3627508411,"827 Simpson Landing Apt. 694
Alextown, VT 03031",Standard Room,odonaldson@example.org,"Chính chủ cho thuê Phòng full nội thất 4.000.000đ Vị trí đắc địa: 9 Trần Văn Khánh, phường Tân Thuận Đông, quận 7 (ngay chân cầu tân thuận 1), gần KCX Tân thuận, gần Đại học Tài chính Marketing, Đh Nguyễn Tất Thành, sát bên chợ, rất gần qua Q4, Q1, Q8,..- Có NVS riêng trong phòng, máy nóng lạnh năng lượng mặt trời.- Máy lạnh mới tiết kiệm điện.- Có cửa sổ thoáng mát.- Tủ quần áo lớn.- Bàn làm việc, bàn trang điểm.- Được để xe free, có camera giám sát.- Khu vực an ninh, an toàn.- Giờ giấc đi lại tự do.- Có chỗ để xe thoải mái.- Máy giặt chung.Phòng full nội thất mới, chỉ cần xách vali xe đưa đến tận phòng vô ở luôn.Điện 3,8k/kg, nước 100k/người, phí dịch vụ (wifi + rác + giặt đồ + vệ sinh hành lang) 150k/ phòng.Liên hệ qua SĐT hoặc Zalo để xem phòng.(Hỗ trợ cọc).",qrivas,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/txDz7IbKccW2ZXYMsg5k/0.png,2000,3500000,12000,20000,true,txDz7IbKccW2ZXYMsg5k,25,Douglas Kidd,IO5VLXfi70PlOVnCgNk6,A100,"https://www.google.com/maps/embed/v1/place?q=10.756131,106.7229437&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","9 Đường Trần Văn Khánh, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/txDz7IbKccW2ZXYMsg5k/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/txDz7IbKccW2ZXYMsg5k/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/uF7XsTghoGs3mEpsckOR/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/uF7XsTghoGs3mEpsckOR/2.png,597.433.5240x6289,"9466 Brian Expressway Apt. 240
Patrickborough, PW 94001",Loft Room,john69@example.com,"Vị trí:- Gần Cầu Đỏ, Phạm Văn Đồng, Đặng Thuỳ Trâm, Bình Lợi, Nguyễn Xí, Nơ Trang Long.- Đại Học Văn Lang cs2 - 3.- Thuận tiện di chuyển Thủ Đức, Gò Vấp, Sân Bay, Tân Bình.Khu vực gần chợ, siêu thị chuyển đổi tiện lợi.Tổng quan:- Thang máy.- Căn hộ đầy đủ nội thất.- Camera an ninh 24/7.- Khoa vân tây.- Không chung chủ.- Giờ giấc tự do."" Nhận tìm phòng / căn hộ theo nhu cầu của khách hàng, hỗ trợ tìm phòng theo yêu cầu của khách hàng về đặc sản căn hộ và vị trí đường mà khách hàng mong muốn.Trợ giúp tìm kiếm phòng (miễn phí).",mcgeeemma,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/uF7XsTghoGs3mEpsckOR/0.png,2000,5500000,4000,20000,true,uF7XsTghoGs3mEpsckOR,30,Michelle Rivera,EQnAui4HLNw1Mz7mpuWX,A189,"https://www.google.com/maps/embed/v1/place?q=10.8200704,106.7040266&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường  Nguyễn Xí, Phường 13, Bình Thạnh, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/uF7XsTghoGs3mEpsckOR/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/uF7XsTghoGs3mEpsckOR/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/uI3USCYdTBVnRHfbolgt/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/uI3USCYdTBVnRHfbolgt/2.png,366.707.5145x8567,"054 Brendan Extension Apt. 960
Youngfort, KS 98267",Loft Room,fguzman@example.org,"* Địa chỉ: 108/8 Võ Duy Ninh, P. 22, Q. Bình Thạnh (gần đường Nguyễn Hữu Cảnh, cầu Thủ Thiêm).* Tiện ích:Gần nhiều trường đại học (Hutech, UEF, ngoại thương,... ).Máy giặt riêng từng phòng, sân phơi riêng.Cửa ra vào bằng vân tay.Giờ giấc tự do, không chung chủ.Có thang máy.Được nuôi pet.Không giới hạn số người ở.Nhiều tiện ích xung quanh.----Inbox hoặc liên hệ zalo 0855 746 ***Quyên) để xem phòng.",vanessa14,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/uI3USCYdTBVnRHfbolgt/0.png,3000,7000000,3000,20000,true,uI3USCYdTBVnRHfbolgt,25,Terry Weaver,5SGFKQSnQYbb8qcYahvS,A091,"https://www.google.com/maps/embed/v1/place?q=10.7919266,106.716012&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","108/8, Đường Võ Duy Ninh, Phường 22, Bình Thạnh, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/uI3USCYdTBVnRHfbolgt/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/uI3USCYdTBVnRHfbolgt/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/ubOhCaldtZ2NGNZSzl8S/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/ubOhCaldtZ2NGNZSzl8S/2.png,001-396-367-3993x40940,"5072 Austin Highway Suite 499
Michaelbury, KS 47711",Standard Room,chandlerkeith@example.com,"Căn Hộ Duplex - Tách bếp, ngay Nhà Thờ Ba Chuông.Đường Lê Văn Sỹ, Quận Phú Nhuận.- Studio giá 4tr6 - 4tr8 - 5tr.- Duplex: 5tr - 5tr3 - 5tr5 - 6tr5.Phòng có sẵn Full nội thất:- Máy lạnh, tủ đồ, tủ lạnh, kệ tủ bếp, Sofa, nệm, bàn ghế,...Giờ giấc tự do - Không chung chủ.Cửa vân tay - Chỗ để xe.Có máy giặt chung.Call/zalo Tài.",ashleehayes,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/ubOhCaldtZ2NGNZSzl8S/0.png,3000,4600000,6000,20000,true,ubOhCaldtZ2NGNZSzl8S,32,Melissa Santiago,ULRhtKbFocVnWz2cpixF,A210,"https://www.google.com/maps/embed/v1/place?q=10.7908218,106.6729344&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường Lê Văn Sỹ, Phường 13, Phú Nhuận, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/ubOhCaldtZ2NGNZSzl8S/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/ubOhCaldtZ2NGNZSzl8S/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/udsIIuHdOHojPr3mOjc2/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/udsIIuHdOHojPr3mOjc2/2.png,409-281-6027,"99136 Stevens Fall Suite 448
Williamschester, UT 33534",Standard Room,rachelmartin@example.com,"Mình có phòng cho thuê diện tích từ 17- 25 m² ngay trung tâm Q10, đường Nguyễn Ngọc Lộc, phường 14, Q10.Phòng mới , sạch , thoáng có cửa sổ/ban công/toilet ... có chỗ để xe, an ninh và giờ giấc chủ động.Trang thiết bị cơ bản: điều hòa, máy nước nóng... sẽ trang bị thêm khi có nhu cầu.Rất phù hợp ở cá nhân hoặc gia đình nhỏ.Mặt tiền đường xe hơi an ninh và sạch sẽ, thông các tuyến đường 3/2, Thành Thái, Lý Thường Kiệt, Tô Hiển Thành.... gần trường học & đại học, bệnh viện, gần chợ Nguyễn Tri Phương, sân vận động Phú Thọ.... rất tiện lợi sinh hoạt, làm việc và ăn uống Gía thuê từ 4.2 - 5.8 triệu/phòng (Tùy theo diện tích)Nước: 100.000đ/người/tháng. Điện 4.000đ/kíNếu có nhu cầu vui lòng liên hệ số điện thoại: 0853 708 ***",dianeallen,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/udsIIuHdOHojPr3mOjc2/0.png,2000,4200000,8000,20000,true,udsIIuHdOHojPr3mOjc2,17,Brooke Vaughn,YBQ4Q5w2NMehunKszz7h,A038,"https://www.google.com/maps/embed/v1/place?q=10.7674139,106.6632072&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường Nguyễn Ngọc Lộc, Phường 14, Quận 10, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/udsIIuHdOHojPr3mOjc2/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/udsIIuHdOHojPr3mOjc2/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/unwKz0xY03RmO5OxTjtC/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/unwKz0xY03RmO5OxTjtC/2.png,624-520-1212,"33139 Brown Road Apt. 547
West Josephside, KY 43723",Standard Room,corey79@example.com,"Phòng trọ full nội thất - ban công rộng.- Diện tích: 30m vuông (rộng rãi thoáng, có ban công, view đẹp).- Phòng dưới trệt - Có chỗ để xe riêng biệt.- Có đầy đủ tiện nghi: Giường + máy giặt + tủ lạnh + bàn gế + máy lạnh/ máy quạt,...- Có wifi, chỗ để xe free.- Có bếp nấu ăn rộng.- Gần trường các trường đại học, chợ, siêu thị, ngân hàng,... - Khu vực dân cư tri thức cao, an ninh.Địa chỉ: 304/15/1 Tân Kỳ Tân Quý, Sơn Kỳ, Tân Phú, Thành phố Hồ Chí Minh.",ricky89,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/unwKz0xY03RmO5OxTjtC/0.png,2000,2800000,6000,20000,true,unwKz0xY03RmO5OxTjtC,30,Jorge Shepherd,OxASixuJTkIfGvmFoWjR,A008,"https://www.google.com/maps/embed/v1/place?q=10.8007084,106.6225475&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","304/15/1 Đường Tân Kỳ Tân Quý, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/unwKz0xY03RmO5OxTjtC/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/unwKz0xY03RmO5OxTjtC/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/urT2a8ldifgBYedGmUmd/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/urT2a8ldifgBYedGmUmd/2.png,+1-801-666-3359x437,"24243 Thomas Island Apt. 406
New Andrew, MN 31171",Loft Room,xmorgan@example.com,"Vị trí trung tâm tiện di chuyển sang các quận khác, gần chợ trung tâm thương mại lớn.Gần Công Viên Phú Nhuận, Phố Ẩm Thực Vạn Kiếp, Hoàng Sa, Phan Đăng Lưu, Nguyễn Văn Đậu, Phan Xích Long,...- Xung quanh có nhiều cửa hàng tiện lợi, chợ, siêu thị, khu ẩm thực,...Thuận tiện di chuyển quận 1,3,TB, GV, 10.Tình trạng:- Full nội thất, phòng trống sẵn có thể dọn vào ở ngay.- Giờ giấc tự do, không chung chủ.- Khu vực an ninh, camera giám sát.- Hẻm oto.- Được nuôi pet và cam kết.- Máy giặt riêng từng phòng.Hệ thống mình còn rất nhiều căn hộ toạ lạc trên địa bàn TPHCM."" Nhận tìm phòng / căn hộ theo nhu cầu của khách hàng "".- Căn hộ 1 phòng ngủ.- Căn hộ 2 phòng ngủ.- Căn hộ studio.- Căn hộ duplex - Có Gác.- Căn hộ tách bếp.Và nhiều loại căn hộ khác nữa, Hỗ trợ tìm phòng theo yêu cầu của khách hàng về đặc điểm của căn hộ và vị trí đường mà khách hàng mong muốn với mức giá từ 5 triệu VNĐ.Hỗ trợ tìm phòng (Miễn Phí).",aaronnguyen,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/urT2a8ldifgBYedGmUmd/0.png,2000,5600000,3000,20000,true,urT2a8ldifgBYedGmUmd,30,Brianna Flores,ZhEqKPGTkHfHSEI0EcDa,A118,"https://www.google.com/maps/embed/v1/place?q=10.7974657,106.6890993&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường Hoa Lan, Phường 2, Phú Nhuận, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/urT2a8ldifgBYedGmUmd/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/urT2a8ldifgBYedGmUmd/4.png
